ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,149,1,3,10,900.0,900.0,900.0,1
0,1,139,1,3,10,900.0,900.0,900.0,1
0,2,160,1,3,10,900.0,900.0,900.0,1
0,3,19,1,3,10,900.0,900.0,900.0,1
0,4,170,1,3,10,900.0,900.0,900.0,1
0,5,3,1,3,10,900.0,900.0,900.0,1
0,6,47,1,3,10,900.0,900.0,900.0,1
0,7,7,1,3,10,900.0,900.0,900.0,1
0,8,50,1,3,10,900.0,900.0,900.0,1
0,9,142,1,3,10,900.0,900.0,900.0,1
0,10,135,1,3,10,900.0,900.0,900.0,1
0,11,214,1,6,1,50.0,900.0,150.0,0
0,11,81,1,6,1,50.0,900.0,150.0,0
0,11,35,1,6,1,50.0,900.0,150.0,0
0,12,71,1,3,18,1620.0,1650.0,1620.0,1
0,13,201,1,6,1,50.0,930.0,200.0,0
0,13,100,1,6,1,50.0,930.0,200.0,0
0,13,20,1,6,2,100.0,930.0,200.0,0
0,14,68,1,3,18,1620.0,1630.0,1620.0,1
1,0,149,1,3,10,900.0,900.0,900.0,1
1,1,139,1,3,10,900.0,900.0,900.0,1
1,2,160,1,3,10,900.0,900.0,900.0,1
1,3,19,1,3,10,900.0,900.0,900.0,1
1,4,170,1,3,10,900.0,900.0,900.0,1
1,5,3,1,3,10,900.0,900.0,900.0,1
1,6,47,1,3,10,900.0,900.0,900.0,1
1,7,7,1,3,10,900.0,900.0,900.0,1
1,8,50,1,3,10,900.0,900.0,900.0,1
1,9,142,1,3,10,900.0,900.0,900.0,1
1,10,135,1,3,10,900.0,900.0,900.0,1
1,11,214,1,6,1,50.0,900.0,150.0,0
1,11,81,1,6,1,50.0,900.0,150.0,0
1,11,35,1,6,1,50.0,900.0,150.0,0
1,12,71,1,3,18,1620.0,1650.0,1620.0,1
1,13,201,1,6,1,50.0,930.0,200.0,0
1,13,100,1,6,1,50.0,930.0,200.0,0
1,13,20,1,6,2,100.0,930.0,200.0,0
1,14,68,1,3,18,1620.0,1630.0,1620.0,1
2,0,149,1,3,10,900.0,900.0,900.0,1
2,1,139,1,3,10,900.0,900.0,900.0,1
2,2,160,1,3,10,900.0,900.0,900.0,1
2,3,19,1,3,10,900.0,900.0,900.0,1
2,4,170,1,3,10,900.0,900.0,900.0,1
2,5,3,1,3,10,900.0,900.0,900.0,1
2,6,47,1,3,10,900.0,900.0,900.0,1
2,7,7,1,3,10,900.0,900.0,900.0,1
2,8,50,1,3,10,900.0,900.0,900.0,1
2,9,142,1,3,10,900.0,900.0,900.0,1
2,10,135,1,3,10,900.0,900.0,900.0,1
2,11,214,1,6,1,50.0,900.0,150.0,0
2,11,81,1,6,1,50.0,900.0,150.0,0
2,11,35,1,6,1,50.0,900.0,150.0,0
2,12,71,1,3,18,1620.0,1650.0,1620.0,1
2,13,201,1,6,1,50.0,930.0,200.0,0
2,13,100,1,6,1,50.0,930.0,200.0,0
2,13,20,1,6,2,100.0,930.0,200.0,0
2,14,68,1,3,18,1620.0,1630.0,1620.0,1
3,0,149,1,3,10,900.0,900.0,900.0,1
3,1,139,1,3,10,900.0,900.0,900.0,1
3,2,160,1,3,10,900.0,900.0,900.0,1
3,3,19,1,3,10,900.0,900.0,900.0,1
3,4,170,1,3,10,900.0,900.0,900.0,1
3,5,3,1,3,10,900.0,900.0,900.0,1
3,6,47,1,3,10,900.0,900.0,900.0,1
3,7,7,1,3,10,900.0,900.0,900.0,1
3,8,50,1,3,10,900.0,900.0,900.0,1
3,9,142,1,3,10,900.0,900.0,900.0,1
3,10,135,1,3,10,900.0,900.0,900.0,1
3,11,214,1,6,1,50.0,900.0,150.0,0
3,11,81,1,6,1,50.0,900.0,150.0,0
3,11,35,1,6,1,50.0,900.0,150.0,0
3,12,71,1,3,18,1620.0,1650.0,1620.0,1
3,13,201,1,6,1,50.0,930.0,200.0,0
3,13,100,1,6,1,50.0,930.0,200.0,0
3,13,20,1,6,2,100.0,930.0,200.0,0
3,14,68,1,3,18,1620.0,1630.0,1620.0,1
4,0,149,1,3,10,900.0,900.0,900.0,1
4,1,139,1,3,10,900.0,900.0,900.0,1
4,2,160,1,3,10,900.0,900.0,900.0,1
4,3,19,1,3,10,900.0,900.0,900.0,1
4,4,170,1,3,10,900.0,900.0,900.0,1
4,5,3,1,3,10,900.0,900.0,900.0,1
4,6,47,1,3,10,900.0,900.0,900.0,1
4,7,7,1,3,10,900.0,900.0,900.0,1
4,8,50,1,3,10,900.0,900.0,900.0,1
4,9,142,1,3,10,900.0,900.0,900.0,1
4,10,135,1,3,10,900.0,900.0,900.0,1
4,11,214,1,6,1,50.0,900.0,150.0,0
4,11,81,1,6,1,50.0,900.0,150.0,0
4,11,35,1,6,1,50.0,900.0,150.0,0
4,12,71,1,3,18,1620.0,1650.0,1620.0,1
4,13,201,1,6,1,50.0,930.0,200.0,0
4,13,100,1,6,1,50.0,930.0,200.0,0
4,13,20,1,6,2,100.0,930.0,200.0,0
4,14,68,1,3,18,1620.0,1630.0,1620.0,1
