ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,704,5,10,27,2160.0,2700.0,0.0,2640.0,1
0,0,509,5,10,6,480.0,2700.0,0.0,2640.0,1
0,1,451,5,10,16,1280.0,2760.0,0.0,2720.0,1
0,1,453,5,10,18,1440.0,2760.0,0.0,2720.0,1
0,2,609,5,10,29,2320.0,2740.0,0.0,2640.0,0
0,2,459,5,10,3,240.0,2740.0,0.0,2640.0,0
0,2,703,5,10,1,80.0,2740.0,0.0,2640.0,0
0,3,455,5,10,17,1360.0,2800.0,0.0,2800.0,0
0,3,495,5,10,15,1200.0,2800.0,0.0,2800.0,0
0,3,665,5,10,3,240.0,2800.0,0.0,2800.0,0
0,4,468,5,10,17,1360.0,2700.0,0.0,2640.0,1
0,4,536,5,10,16,1280.0,2700.0,0.0,2640.0,1
0,5,435,5,10,18,1440.0,2760.0,0.0,2640.0,1
0,5,533,5,10,15,1200.0,2760.0,0.0,2640.0,1
0,6,520,5,10,18,1440.0,2820.0,0.0,2640.0,0
0,6,489,5,10,13,1040.0,2820.0,0.0,2640.0,0
0,6,616,5,10,2,160.0,2820.0,0.0,2640.0,0
0,7,684,5,10,25,2000.0,2880.0,0.0,2880.0,1
0,7,525,5,10,11,880.0,2880.0,0.0,2880.0,1
0,8,663,5,10,24,1920.0,2700.0,0.0,2640.0,1
0,8,430,5,10,9,720.0,2700.0,0.0,2640.0,1
0,9,429,5,10,13,1040.0,2760.0,0.0,2560.0,0
0,9,427,5,10,17,1360.0,2760.0,0.0,2560.0,0
0,9,701,5,10,2,160.0,2760.0,0.0,2560.0,0
0,10,522,5,10,16,1280.0,2900.0,0.0,2880.0,0
0,10,439,5,10,14,1120.0,2900.0,0.0,2880.0,0
0,10,603,5,10,6,480.0,2900.0,0.0,2880.0,0
0,11,540,5,10,13,1040.0,2720.0,0.0,2720.0,0
0,11,465,5,10,12,960.0,2720.0,0.0,2720.0,0
0,11,515,5,10,9,720.0,2720.0,0.0,2720.0,0
0,12,449,5,10,17,1360.0,2700.0,0.0,2640.0,0
