ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,527,5,10,11,880.0,900.0,880.0,1
0,1,670,5,10,11,880.0,920.0,880.0,1
0,2,434,5,10,11,880.0,940.0,880.0,1
0,3,497,5,10,12,960.0,960.0,960.0,1
0,4,611,5,10,11,880.0,900.0,880.0,1
0,5,502,5,10,11,880.0,920.0,880.0,1
0,6,683,5,10,11,880.0,940.0,930.0,1
0,6,224,2,1,1,50.0,940.0,930.0,1
0,7,652,5,10,11,880.0,910.0,880.0,1
0,8,648,5,10,11,880.0,930.0,930.0,1
0,8,265,2,1,1,50.0,930.0,930.0,1
0,9,651,5,10,11,880.0,900.0,880.0,1
0,10,624,5,10,11,880.0,920.0,880.0,1
0,11,674,5,10,11,880.0,940.0,930.0,1
0,11,201,1,6,1,50.0,940.0,930.0,1
0,12,464,5,10,11,880.0,910.0,880.0,1
0,13,447,5,10,10,800.0,930.0,900.0,0
0,13,214,1,6,1,50.0,930.0,900.0,0
0,13,81,1,6,1,50.0,930.0,900.0,0
0,14,505,5,10,10,800.0,930.0,900.0,1
0,14,313,2,0,2,100.0,930.0,900.0,1
1,0,527,5,10,11,880.0,900.0,880.0,1
1,1,670,5,10,11,880.0,920.0,880.0,1
1,2,434,5,10,11,880.0,940.0,880.0,1
1,3,497,5,10,12,960.0,960.0,960.0,1
1,4,611,5,10,11,880.0,900.0,880.0,1
1,5,502,5,10,11,880.0,920.0,880.0,1
1,6,683,5,10,11,880.0,940.0,930.0,1
1,6,224,2,1,1,50.0,940.0,930.0,1
1,7,652,5,10,11,880.0,910.0,880.0,1
1,8,648,5,10,11,880.0,930.0,930.0,1
1,8,265,2,1,1,50.0,930.0,930.0,1
1,9,651,5,10,11,880.0,900.0,880.0,1
1,10,624,5,10,11,880.0,920.0,880.0,1
1,11,674,5,10,11,880.0,940.0,930.0,1
1,11,201,1,6,1,50.0,940.0,930.0,1
1,12,464,5,10,11,880.0,910.0,880.0,1
1,13,447,5,10,10,800.0,930.0,900.0,0
1,13,214,1,6,1,50.0,930.0,900.0,0
1,13,81,1,6,1,50.0,930.0,900.0,0
1,14,505,5,10,10,800.0,930.0,900.0,1
1,14,313,2,0,2,100.0,930.0,900.0,1
2,0,527,5,10,11,880.0,900.0,880.0,1
2,1,670,5,10,11,880.0,920.0,880.0,1
2,2,434,5,10,11,880.0,940.0,880.0,1
2,3,497,5,10,12,960.0,960.0,960.0,1
2,4,611,5,10,11,880.0,900.0,880.0,1
2,5,502,5,10,11,880.0,920.0,880.0,1
2,6,683,5,10,11,880.0,940.0,930.0,1
2,6,224,2,1,1,50.0,940.0,930.0,1
2,7,652,5,10,11,880.0,910.0,880.0,1
2,8,648,5,10,11,880.0,930.0,930.0,1
2,8,265,2,1,1,50.0,930.0,930.0,1
2,9,651,5,10,11,880.0,900.0,880.0,1
2,10,624,5,10,11,880.0,920.0,880.0,1
2,11,674,5,10,11,880.0,940.0,930.0,1
2,11,201,1,6,1,50.0,940.0,930.0,1
2,12,464,5,10,11,880.0,910.0,880.0,1
2,13,447,5,10,10,800.0,930.0,900.0,0
2,13,214,1,6,1,50.0,930.0,900.0,0
2,13,81,1,6,1,50.0,930.0,900.0,0
2,14,505,5,10,10,800.0,930.0,900.0,1
2,14,313,2,0,2,100.0,930.0,900.0,1
3,0,527,5,10,11,880.0,900.0,880.0,1
3,1,670,5,10,11,880.0,920.0,880.0,1
3,2,434,5,10,11,880.0,940.0,880.0,1
3,3,497,5,10,12,960.0,960.0,960.0,1
3,4,611,5,10,11,880.0,900.0,880.0,1
3,5,502,5,10,11,880.0,920.0,880.0,1
3,6,683,5,10,11,880.0,940.0,930.0,1
3,6,224,2,1,1,50.0,940.0,930.0,1
3,7,652,5,10,11,880.0,910.0,880.0,1
3,8,648,5,10,11,880.0,930.0,930.0,1
3,8,265,2,1,1,50.0,930.0,930.0,1
3,9,651,5,10,11,880.0,900.0,880.0,1
3,10,624,5,10,11,880.0,920.0,880.0,1
3,11,674,5,10,11,880.0,940.0,930.0,1
3,11,201,1,6,1,50.0,940.0,930.0,1
3,12,464,5,10,11,880.0,910.0,880.0,1
3,13,447,5,10,10,800.0,930.0,900.0,0
3,13,214,1,6,1,50.0,930.0,900.0,0
3,13,81,1,6,1,50.0,930.0,900.0,0
3,14,505,5,10,10,800.0,930.0,900.0,1
3,14,313,2,0,2,100.0,930.0,900.0,1
4,0,527,5,10,11,880.0,900.0,880.0,1
4,1,670,5,10,11,880.0,920.0,880.0,1
4,2,434,5,10,11,880.0,940.0,880.0,1
4,3,497,5,10,12,960.0,960.0,960.0,1
4,4,611,5,10,11,880.0,900.0,880.0,1
4,5,502,5,10,11,880.0,920.0,880.0,1
4,6,683,5,10,11,880.0,940.0,930.0,1
4,6,224,2,1,1,50.0,940.0,930.0,1
4,7,652,5,10,11,880.0,910.0,880.0,1
4,8,648,5,10,11,880.0,930.0,930.0,1
4,8,265,2,1,1,50.0,930.0,930.0,1
4,9,651,5,10,11,880.0,900.0,880.0,1
4,10,624,5,10,11,880.0,920.0,880.0,1
4,11,674,5,10,11,880.0,940.0,930.0,1
4,11,201,1,6,1,50.0,940.0,930.0,1
4,12,464,5,10,11,880.0,910.0,880.0,1
4,13,447,5,10,10,800.0,930.0,900.0,0
4,13,214,1,6,1,50.0,930.0,900.0,0
4,13,81,1,6,1,50.0,930.0,900.0,0
4,14,505,5,10,10,800.0,930.0,900.0,1
4,14,313,2,0,2,100.0,930.0,900.0,1
